# observed_effect,predicted_effect,CV1_pred,CV2_pred,CV3_pred,CV4_pred
8.461889795479999865e-01,8.575701713562011719e-01,8.604240417480468750e-01,8.116160631179809570e-01,8.238140344619750977e-01,8.208329677581787109e-01
3.721144467319999483e-01,2.588374018669128418e-01,2.648580968379974365e-01,2.799856066703796387e-01,3.152691125869750977e-01,2.423864603042602539e-01
5.291071235040000209e-01,5.270245671272277832e-01,5.162786245346069336e-01,5.271961688995361328e-01,5.392609238624572754e-01,5.483426451683044434e-01
5.424220842560000255e-01,5.985739827156066895e-01,5.883616209030151367e-01,5.971185564994812012e-01,5.859367847442626953e-01,6.445824503898620605e-01
8.610521915500000123e-01,8.799544572830200195e-01,8.795073628425598145e-01,8.573020696640014648e-01,8.956340551376342773e-01,8.950837850570678711e-01
8.486661815479999982e-01,7.762496471405029297e-01,7.785102128982543945e-01,6.847753524780273438e-01,7.302492260932922363e-01,7.957069873809814453e-01
8.926365170540000449e-01,7.665977478027343750e-01,7.501711249351501465e-01,6.129561662673950195e-01,7.656071186065673828e-01,7.422227859497070312e-01
7.560807567849999744e-01,7.122893333435058594e-01,7.087413072586059570e-01,4.310882985591888428e-01,6.829181313514709473e-01,7.187131643295288086e-01
7.870457817890000873e-01,5.719240307807922363e-01,5.876852869987487793e-01,5.789015889167785645e-01,3.097160160541534424e-01,5.424326062202453613e-01
6.947700072770000013e-01,7.074334621429443359e-01,7.175336480140686035e-01,6.492313742637634277e-01,6.163237094879150391e-01,6.653802990913391113e-01
7.684667667869999885e-01,6.921749114990234375e-01,6.943417787551879883e-01,3.657626211643218994e-01,6.661374568939208984e-01,7.040833234786987305e-01
7.003437117780000332e-01,7.368786334991455078e-01,7.516009807586669922e-01,7.339821457862854004e-01,7.404078841209411621e-01,6.815916299819946289e-01
6.950796575269999611e-01,5.734312534332275391e-01,5.688490271568298340e-01,5.564121007919311523e-01,4.766190052032470703e-01,6.181302666664123535e-01
7.532939045350000029e-01,6.929618716239929199e-01,6.990016698837280273e-01,7.064601182937622070e-01,7.171591520309448242e-01,6.305776238441467285e-01
7.607255105360000158e-01,5.645328760147094727e-01,5.698112249374389648e-01,6.898770332336425781e-01,6.801049113273620605e-01,6.973819732666015625e-01
8.759154035519999271e-01,7.357946634292602539e-01,7.399334907531738281e-01,7.341161370277404785e-01,7.188189029693603516e-01,6.089258790016174316e-01
6.628760315220000310e-01,7.381978631019592285e-01,7.432535290718078613e-01,7.346146106719970703e-01,7.269419431686401367e-01,6.198477745056152344e-01
7.932387867899999279e-01,8.346982002258300781e-01,8.424375057220458984e-01,8.251494169235229492e-01,8.634939193725585938e-01,8.521986007690429688e-01
7.898326340400000367e-01,7.773218750953674316e-01,7.864813804626464844e-01,7.830016016960144043e-01,7.559654712677001953e-01,8.016688823699951172e-01
9.966790010680000034e-01,7.813446521759033203e-01,7.904337644577026367e-01,8.450340032577514648e-01,8.323900699615478516e-01,8.303599357604980469e-01
9.332006998100000894e-01,7.090631723403930664e-01,7.027528285980224609e-01,7.276532053947448730e-01,7.007039785385131836e-01,6.853035688400268555e-01
8.994488225550000271e-01,8.209408521652221680e-01,8.314903974533081055e-01,8.342612385749816895e-01,8.260807991027832031e-01,8.618688583374023438e-01
7.972642400409999386e-01,7.457988858222961426e-01,7.475807070732116699e-01,8.074194192886352539e-01,8.125828504562377930e-01,7.241129875183105469e-01
8.170818560439999656e-01,6.865621805191040039e-01,6.921255588531494141e-01,7.532075047492980957e-01,7.672364115715026855e-01,7.731629610061645508e-01
6.625663812719999601e-01,5.437563657760620117e-01,5.407790541648864746e-01,5.719089508056640625e-01,4.980737566947937012e-01,5.289620161056518555e-01
7.142779730289999796e-01,6.724288463592529297e-01,6.747100353240966797e-01,6.625764369964599609e-01,6.578047275543212891e-01,6.468284726142883301e-01
7.724922200370000214e-01,6.917953491210937500e-01,7.010304331779479980e-01,7.109516263008117676e-01,6.926734447479248047e-01,6.174440383911132812e-01
8.827277090530000203e-01,6.746279597282409668e-01,6.922606229782104492e-01,7.087867856025695801e-01,7.244508266448974609e-01,6.444724798202514648e-01
9.294848968089999275e-01,8.559162616729736328e-01,8.472793102264404297e-01,8.592257499694824219e-01,7.617422342300415039e-01,8.865951299667358398e-01
8.434021272970000371e-01,8.564238548278808594e-01,8.517775535583496094e-01,8.466754555702209473e-01,8.205441236495971680e-01,8.558191061019897461e-01
8.573363885490000724e-01,8.440277576446533203e-01,8.461650609970092773e-01,8.530343770980834961e-01,8.253436088562011719e-01,8.583393096923828125e-01
8.585749895489999117e-01,8.474311232566833496e-01,8.455753326416015625e-01,8.429201841354370117e-01,8.006115555763244629e-01,8.546360731124877930e-01
7.381210422830000173e-01,7.550672888755798340e-01,7.676296234130859375e-01,7.563429474830627441e-01,7.197527885437011719e-01,6.789951920509338379e-01
7.966449395410000189e-01,8.343851566314697266e-01,8.254358768463134766e-01,8.342095017433166504e-01,8.096019029617309570e-01,8.179914951324462891e-01
9.211243400579999241e-01,8.899440765380859375e-01,8.955533504486083984e-01,9.184941053390502930e-01,9.106302261352539062e-01,9.014168977737426758e-01
9.105962315560000020e-01,8.364645242691040039e-01,8.421546220779418945e-01,8.849676847457885742e-01,8.654478788375854492e-01,8.419308662414550781e-01
7.232578302809999915e-01,7.517563700675964355e-01,7.472231388092041016e-01,8.419517278671264648e-01,7.596262097358703613e-01,7.638212442398071289e-01
8.276099645450000208e-01,8.270159959793090820e-01,8.274037837982177734e-01,8.598457574844360352e-01,8.349776268005371094e-01,8.210872411727905273e-01
7.721825697869999505e-01,8.162041902542114258e-01,8.331782817840576172e-01,8.672181367874145508e-01,8.260799646377563477e-01,8.347345590591430664e-01
9.245304928080000373e-01,7.553507089614868164e-01,7.743989229202270508e-01,8.327211141586303711e-01,8.070540428161621094e-01,8.141894340515136719e-01
7.709439687870000002e-01,8.194044232368469238e-01,8.173859715461730957e-01,8.148555755615234375e-01,8.370614647865295410e-01,8.418381214141845703e-01
8.291582157950000420e-01,7.342120409011840820e-01,7.411050796508789062e-01,6.804136633872985840e-01,7.257536053657531738e-01,7.649166584014892578e-01
8.214169595440000693e-01,8.022757768630981445e-01,7.994632124900817871e-01,8.195303678512573242e-01,8.069130182266235352e-01,8.169053792953491211e-01
7.758983727880000014e-01,8.007569313049316406e-01,7.983430624008178711e-01,8.313068747520446777e-01,7.753734588623046875e-01,7.942568063735961914e-01
8.189397575439999466e-01,7.776668071746826172e-01,7.754405736923217773e-01,7.884260416030883789e-01,7.800823450088500977e-01,7.991398572921752930e-01
8.177011565440001073e-01,8.146421909332275391e-01,8.106623888015747070e-01,8.045476675033569336e-01,8.203885555267333984e-01,8.110650181770324707e-01
7.969545897910000898e-01,7.329673767089843750e-01,7.312051057815551758e-01,6.581983566284179688e-01,7.144261598587036133e-01,7.396168708801269531e-01
7.771369737880000628e-01,8.233748078346252441e-01,8.354228734970092773e-01,8.308860063552856445e-01,8.510577678680419922e-01,8.130159974098205566e-01
5.910371735130000026e-01,6.855435967445373535e-01,6.776894330978393555e-01,6.791387796401977539e-01,7.641305923461914062e-01,6.677740216255187988e-01
9.796482373160000368e-01,8.711667060852050781e-01,8.667474985122680664e-01,8.678398728370666504e-01,8.147867321968078613e-01,8.751190304756164551e-01
8.164625555439999349e-01,8.291962146759033203e-01,8.415589332580566406e-01,8.344498872756958008e-01,8.438137173652648926e-01,8.111058473587036133e-01
8.867531623029999421e-01,8.263275623321533203e-01,8.380440473556518555e-01,8.263814449310302734e-01,8.204014897346496582e-01,7.452742457389831543e-01
8.198687082940000481e-01,8.705207109451293945e-01,8.608163595199584961e-01,8.565424680709838867e-01,8.798793554306030273e-01,8.476847410202026367e-01
7.824010280390000238e-01,6.449613571166992188e-01,6.414555311203002930e-01,6.545761227607727051e-01,6.632275581359863281e-01,4.149428009986877441e-01
8.093405997930001039e-01,8.036975860595703125e-01,8.132644891738891602e-01,7.792388200759887695e-01,7.795096635818481445e-01,7.796252369880676270e-01
8.009800430410001226e-01,8.142102956771850586e-01,8.022612333297729492e-01,8.046526908874511719e-01,7.929903268814086914e-01,7.728316783905029297e-01
8.870628125530000130e-01,8.601318597793579102e-01,8.582541942596435547e-01,8.292770385742187500e-01,8.682346343994140625e-01,8.482115268707275391e-01
1.105675889080000029e+00,8.897584080696105957e-01,8.840290307998657227e-01,9.318281412124633789e-01,9.384580850601196289e-01,9.270288944244384766e-01
8.932558175539999645e-01,8.811014890670776367e-01,8.678580522537231445e-01,8.934940099716186523e-01,8.854398727416992188e-01,8.906794786453247070e-01
7.851878802889999953e-01,8.499972820281982422e-01,8.476097583770751953e-01,8.701083064079284668e-01,8.580738306045532227e-01,8.658846616744995117e-01
7.693957175369999790e-01,8.222776651382446289e-01,8.303416371345520020e-01,8.148527145385742188e-01,8.274619579315185547e-01,8.188883066177368164e-01
9.356779018100001011e-01,7.538188695907592773e-01,7.716629505157470703e-01,8.069882988929748535e-01,8.061838746070861816e-01,6.968852281570434570e-01
8.031475947920000413e-01,8.517957925796508789e-01,8.535890579223632812e-01,8.676477670669555664e-01,8.475211858749389648e-01,8.611431121826171875e-01
8.037668952920000720e-01,8.750238418579101562e-01,8.737660050392150879e-01,8.916544914245605469e-01,8.977315425872802734e-01,8.685482740402221680e-01
8.595039402990000132e-01,8.093939423561096191e-01,8.137570619583129883e-01,7.642590403556823730e-01,8.237028717994689941e-01,8.280957937240600586e-01
8.288485655449999712e-01,8.600168228149414062e-01,8.595228791236877441e-01,8.840448260307312012e-01,8.773978352546691895e-01,8.648427724838256836e-01
9.883184443170001110e-01,8.825983405113220215e-01,8.776563405990600586e-01,8.894653320312500000e-01,8.944996595382690430e-01,8.611755371093750000e-01
8.223459102940000598e-01,8.561748266220092773e-01,8.557429313659667969e-01,8.686184883117675781e-01,8.761833906173706055e-01,8.468534946441650391e-01
9.796482373160000368e-01,8.370792269706726074e-01,8.342294692993164062e-01,8.634693622589111328e-01,8.889205455780029297e-01,8.683343529701232910e-01
1.032598430070000184e+00,8.335562348365783691e-01,8.420599102973937988e-01,7.657490968704223633e-01,8.500994443893432617e-01,8.305418491363525391e-01
7.204709780300000421e-01,6.753922104835510254e-01,6.716500520706176758e-01,6.612936258316040039e-01,6.935462951660156250e-01,6.262624263763427734e-01
2.916053817209999788e-01,4.603521823883056641e-01,4.659172892570495605e-01,5.913218259811401367e-01,4.803574085235595703e-01,4.941000938415527344e-01
6.495610707710000042e-01,6.111082434654235840e-01,6.066184043884277344e-01,6.606549024581909180e-01,6.118391156196594238e-01,5.493158698081970215e-01
7.433850965330000005e-01,7.640504240989685059e-01,7.631933689117431641e-01,7.104526758193969727e-01,7.366641163825988770e-01,7.172036170959472656e-01
6.408908637690000631e-01,6.267558336257934570e-01,6.063376069068908691e-01,6.403887271881103516e-01,6.540343761444091797e-01,6.195904016494750977e-01
7.347148895319999262e-01,8.528487682342529297e-01,8.579708337783813477e-01,8.361604213714599609e-01,8.405967950820922852e-01,8.436862230300903320e-01
1.327548034500000140e-01,1.415099799633026123e-01,1.572614610195159912e-01,1.707667708396911621e-01,2.018681466579437256e-01,1.682565808296203613e-01
3.433169734779999982e-01,3.524063229560852051e-01,3.592713475227355957e-01,3.975381255149841309e-01,3.897348642349243164e-01,3.953894972801208496e-01
5.142439115019999951e-01,4.618612825870513916e-01,4.474463462829589844e-01,4.356711208820343018e-01,4.556601047515869141e-01,4.192540049552917480e-01
9.694297790649999413e-01,8.245425224304199219e-01,8.350114822387695312e-01,8.574280738830566406e-01,8.510125875473022461e-01,8.558132648468017578e-01
8.455696790479999558e-01,7.246342897415161133e-01,7.417531013488769531e-01,7.741100788116455078e-01,8.114795684814453125e-01,7.805676460266113281e-01
7.938580872900000696e-01,8.111567497253417969e-01,8.167087435722351074e-01,8.577592372894287109e-01,8.259887695312500000e-01,7.975143194198608398e-01
6.542058245210000678e-01,7.179471850395202637e-01,7.235475778579711914e-01,7.891576886177062988e-01,7.219945192337036133e-01,7.218586206436157227e-01
5.839152177619999495e-01,7.233126163482666016e-01,7.179736495018005371e-01,8.092981576919555664e-01,7.237167358398437500e-01,7.107532024383544922e-01
8.204880087939999678e-01,8.046048879623413086e-01,8.077805042266845703e-01,8.502742052078247070e-01,7.986311912536621094e-01,7.840286493301391602e-01
6.043521342640000293e-01,5.766916275024414062e-01,5.808311104774475098e-01,6.133652925491333008e-01,5.910367965698242188e-01,6.553351879119873047e-01
5.656458530089999437e-01,6.592653393745422363e-01,6.642125844955444336e-01,6.188077926635742188e-01,6.505168676376342773e-01,6.298913955688476562e-01
5.801994147610000097e-01,5.853815674781799316e-01,6.053062677383422852e-01,5.499180555343627930e-01,5.645570755004882812e-01,5.658019185066223145e-01
5.442799857560000065e-01,5.130640268325805664e-01,4.979293048381805420e-01,4.971477985382080078e-01,5.137338042259216309e-01,5.256118178367614746e-01
6.452259672700000337e-01,6.320669651031494141e-01,6.292356252670288086e-01,6.093587279319763184e-01,6.129837036132812500e-01,5.777394771575927734e-01
2.241016272119999986e-01,5.097302794456481934e-01,5.040830969810485840e-01,3.683144152164459229e-01,3.806777298450469971e-01,3.265383839607238770e-01
7.059174162779999762e-01,6.279143691062927246e-01,6.227370500564575195e-01,6.075221300125122070e-01,6.014768481254577637e-01,6.065509319305419922e-01
7.508167025340000134e-01,7.691205739974975586e-01,7.757281064987182617e-01,7.687968015670776367e-01,7.549351453781127930e-01,7.833008766174316406e-01
7.732740869189999589e-02,1.736405789852142334e-01,1.714134216308593750e-01,1.814798712730407715e-01,3.301216661930084229e-01,1.898474097251892090e-01
3.671600427319999804e-01,4.140037298202514648e-01,4.067120552062988281e-01,3.233549296855926514e-01,2.989918589591979980e-01,3.314751386642456055e-01
3.454845252290000279e-01,3.811911940574645996e-01,4.003736376762390137e-01,4.762212038040161133e-01,3.858503401279449463e-01,3.589512109756469727e-01
4.326588118719999765e-02,8.678954839706420898e-02,9.227937459945678711e-02,1.326122283935546875e-01,6.357795000076293945e-02,2.130327820777893066e-01
6.308349718990000077e-02,2.720534801483154297e-01,2.623662352561950684e-01,1.520395278930664062e-01,1.731252074241638184e-01,2.042678594589233398e-01
7.848782300390000355e-01,6.174984574317932129e-01,6.060418486595153809e-01,5.600343942642211914e-01,4.684433639049530029e-01,5.806457996368408203e-01
8.626004428000000335e-01,7.757907509803771973e-01,7.839069366455078125e-01,8.190886974334716797e-01,7.308436036109924316e-01,7.752462625503540039e-01
6.148802427660000625e-01,7.917069196701049805e-01,7.942037582397460938e-01,8.238624334335327148e-01,7.749833464622497559e-01,7.436264753341674805e-01
7.777562742879999824e-01,7.836128473281860352e-01,7.746967673301696777e-01,7.749264836311340332e-01,7.877105474472045898e-01,7.734668254852294922e-01
8.610521915500000123e-01,7.780190706253051758e-01,7.883109450340270996e-01,8.061174154281616211e-01,7.806693315505981445e-01,7.407230138778686523e-01
5.526405425070000099e-01,5.241739153861999512e-01,5.251973271369934082e-01,5.511817932128906250e-01,5.225484967231750488e-01,4.975084960460662842e-01
8.957330195540000872e-01,7.984158992767333984e-01,7.937124967575073242e-01,8.209230899810791016e-01,8.037984967231750488e-01,7.528482675552368164e-01
8.180108067939999561e-01,8.202126622200012207e-01,8.171457052230834961e-01,8.060656189918518066e-01,8.126902580261230469e-01,8.229548931121826172e-01
7.607255105360000158e-01,7.741295099258422852e-01,7.797311544418334961e-01,7.835174798965454102e-01,7.960093021392822266e-01,7.841469049453735352e-01
8.579556890489999921e-01,8.501552343368530273e-01,8.387217521667480469e-01,8.351263999938964844e-01,8.352842926979064941e-01,8.427110910415649414e-01
8.081019987919999537e-01,8.085927367210388184e-01,8.121669888496398926e-01,7.966407537460327148e-01,8.215619325637817383e-01,8.013761043548583984e-01
6.108547895149999407e-01,5.324983000755310059e-01,5.380459427833557129e-01,5.486016869544982910e-01,5.387370586395263672e-01,4.874927103519439697e-01
8.207976590440000386e-01,7.649785876274108887e-01,7.751280069351196289e-01,7.920566797256469727e-01,7.890633344650268555e-01,7.862603664398193359e-01
8.282292650450000515e-01,8.528950214385986328e-01,8.480324745178222656e-01,8.128894567489624023e-01,8.410955071449279785e-01,8.553615808486938477e-01
1.973246218399999849e-02,1.499466300010681152e-01,1.440472006797790527e-01,1.216039359569549561e-01,7.718268036842346191e-02,8.042845129966735840e-02
1.863242967069999867e-01,2.352034747600555420e-01,2.343970537185668945e-01,2.140278816223144531e-01,2.345448732376098633e-01,2.120761275291442871e-01
1.903497499570000195e-01,2.941854000091552734e-01,2.952675819396972656e-01,2.272705733776092529e-01,2.770263552665710449e-01,2.314628660678863525e-01
8.743671523010000390e-01,8.858315944671630859e-01,8.797228336334228516e-01,8.534901142120361328e-01,8.685572743415832520e-01,8.635255694389343262e-01
3.340274659770000043e-01,4.473725855350494385e-01,4.497892856597900391e-01,5.636146068572998047e-01,4.574745893478393555e-01,4.426926374435424805e-01
9.384647540600000726e-01,8.251990079879760742e-01,8.269793987274169922e-01,8.603507280349731445e-01,8.323452472686767578e-01,7.749043703079223633e-01
5.743160600100000179e-01,5.049096345901489258e-01,4.972978234291076660e-01,6.005362868309020996e-01,4.882821738719940186e-01,5.375352501869201660e-01
8.334933192960000126e-01,8.188273906707763672e-01,8.267679810523986816e-01,8.295197486877441406e-01,7.852480411529541016e-01,7.999190688133239746e-01
9.672622273140000226e-01,8.402881622314453125e-01,8.350695371627807617e-01,8.467519283294677734e-01,8.256925344467163086e-01,8.263859152793884277e-01
8.954233693040000164e-01,8.469560146331787109e-01,8.379732370376586914e-01,8.245371580123901367e-01,8.392059803009033203e-01,8.377494812011718750e-01
7.083946182790000767e-01,6.356651782989501953e-01,6.112676858901977539e-01,6.698657870292663574e-01,7.083422541618347168e-01,6.884522438049316406e-01
7.873554320399999140e-01,7.313463091850280762e-01,7.278469800949096680e-01,6.670094132423400879e-01,7.378450632095336914e-01,7.533411979675292969e-01
5.145535617519999549e-01,5.589841008186340332e-01,5.275485515594482422e-01,5.839548707008361816e-01,5.848072767257690430e-01,5.378402471542358398e-01
5.176500642519999973e-01,6.112740039825439453e-01,6.022856831550598145e-01,5.809776782989501953e-01,6.171332001686096191e-01,6.766842603683471680e-01
6.247890507669999760e-01,7.358335256576538086e-01,7.437039613723754883e-01,6.795749664306640625e-01,7.209513187408447266e-01,7.309011220932006836e-01
1.612426264529999986e-01,3.071498870849609375e-01,2.943000793457031250e-01,4.936063289642333984e-01,3.081887960433959961e-01,3.090842366218566895e-01
5.198176160030000270e-01,5.205760002136230469e-01,5.131477713584899902e-01,5.493005514144897461e-01,5.139547586441040039e-01,5.202890634536743164e-01
9.177181873070000551e-01,8.595026731491088867e-01,8.482116460800170898e-01,8.409442901611328125e-01,8.478120565414428711e-01,9.048200845718383789e-01
9.031646255549999891e-01,8.468861579895019531e-01,8.447852134704589844e-01,8.714082241058349609e-01,8.661084771156311035e-01,7.970935106277465820e-01
7.994317917910001015e-01,6.904160976409912109e-01,7.194947004318237305e-01,7.970701456069946289e-01,7.813684940338134766e-01,7.908474206924438477e-01
7.774466240379999116e-01,7.813896536827087402e-01,7.823588848114013672e-01,7.561422586441040039e-01,8.016871213912963867e-01,7.518634200096130371e-01
9.000681230550000578e-01,8.446079492568969727e-01,8.458311557769775391e-01,8.703129291534423828e-01,8.758096694946289062e-01,8.029655218124389648e-01
8.260617132949999997e-01,5.658389925956726074e-01,5.611025691032409668e-01,7.604564428329467773e-01,7.365599274635314941e-01,7.213730812072753906e-01
9.136927340570000222e-01,8.809288144111633301e-01,8.725795149803161621e-01,8.420939445495605469e-01,8.881908655166625977e-01,8.798549175262451172e-01
1.086020839460000026e-01,7.584580779075622559e-02,8.787214756011962891e-02,2.160505056381225586e-01,1.628020703792572021e-01,1.280693709850311279e-01
5.953722770129999953e-01,2.121602296829223633e-01,2.216490805149078369e-01,3.618320822715759277e-01,3.862948417663574219e-01,3.157738745212554932e-01
2.172893217110000164e-01,2.982978224754333496e-01,2.927464842796325684e-01,3.482257127761840820e-01,4.213246703147888184e-01,3.225272595882415771e-01
8.115081515430000447e-01,8.249150514602661133e-01,8.260188698768615723e-01,8.128551244735717773e-01,8.422466516494750977e-01,8.383581638336181641e-01
8.715803000509999565e-01,8.298819661140441895e-01,8.230040073394775391e-01,8.493157625198364258e-01,8.196731805801391602e-01,8.468383550643920898e-01
1.878725479569999801e-01,2.588518261909484863e-01,2.507341504096984863e-01,2.703804373741149902e-01,4.910212159156799316e-01,2.190569341182708740e-01
8.177011565440001073e-01,5.986458063125610352e-01,5.950485467910766602e-01,7.253473997116088867e-01,7.550474405288696289e-01,6.862351894378662109e-01
8.406152750470000656e-01,7.412296533584594727e-01,7.399473190307617188e-01,7.813634872436523438e-01,7.891168594360351562e-01,6.948571205139160156e-01
7.492684512839999922e-01,8.047159314155578613e-01,8.003212213516235352e-01,8.532222509384155273e-01,8.010430335998535156e-01,8.121628761291503906e-01
8.626004428000000335e-01,8.466848134994506836e-01,8.523333072662353516e-01,8.764724731445312500e-01,8.129596114158630371e-01,8.579342961311340332e-01
9.706683800650000027e-01,9.029339551925659180e-01,9.082001447677612305e-01,8.967005014419555664e-01,9.156771898269653320e-01,8.827546834945678711e-01
8.440214277969999568e-01,7.598805427551269531e-01,7.719044685363769531e-01,7.976691126823425293e-01,7.281293272972106934e-01,7.067965269088745117e-01
8.951137190539999455e-01,8.736791610717773438e-01,8.786123991012573242e-01,8.980687856674194336e-01,8.770411014556884766e-01,8.815655708312988281e-01
9.025453250550000694e-01,8.907685279846191406e-01,8.984538316726684570e-01,8.882727026939392090e-01,9.015703201293945312e-01,8.791479468345642090e-01
8.787022558020000096e-01,8.685481548309326172e-01,8.701213598251342773e-01,8.443113565444946289e-01,8.565507531166076660e-01,8.584933280944824219e-01
8.254424127949999690e-01,8.576040267944335938e-01,8.494893908500671387e-01,8.774511218070983887e-01,8.400549888610839844e-01,8.499037623405456543e-01
8.040765455419999208e-01,7.629253864288330078e-01,7.825459837913513184e-01,7.895429134368896484e-01,7.495622634887695312e-01,7.801104784011840820e-01
9.102865813060000422e-01,8.780194520950317383e-01,8.797627687454223633e-01,8.936513662338256836e-01,8.757241964340209961e-01,8.760967254638671875e-01
8.653872950500000050e-01,8.655387163162231445e-01,8.591476678848266602e-01,8.856524229049682617e-01,8.609973192214965820e-01,8.621267676353454590e-01
8.672451965499999860e-01,8.475366830825805664e-01,8.546439409255981445e-01,8.593242168426513672e-01,8.630880117416381836e-01,8.553408384323120117e-01
9.328910495600000186e-01,8.489482402801513672e-01,8.450227975845336914e-01,8.709732294082641602e-01,8.606293201446533203e-01,8.180960416793823242e-01
8.523819845479999602e-01,8.264638185501098633e-01,8.098624348640441895e-01,8.470098972320556641e-01,8.442413210868835449e-01,8.323016166687011719e-01
7.802334762890000830e-01,7.887579798698425293e-01,7.878682613372802734e-01,8.233239650726318359e-01,8.093483448028564453e-01,8.059365749359130859e-01
8.740575020509999682e-01,8.140367269515991211e-01,8.125644922256469727e-01,8.346519470214843750e-01,8.134922385215759277e-01,8.044925928115844727e-01
9.601402715629999696e-01,8.748135566711425781e-01,8.645982742309570312e-01,8.851443529129028320e-01,8.547786474227905273e-01,8.315925598144531250e-01
8.725092508009999470e-01,8.091402053833007812e-01,8.003199100494384766e-01,8.155307769775390625e-01,8.096805214881896973e-01,7.898552417755126953e-01
7.731115205380000299e-01,7.122028470039367676e-01,7.036980986595153809e-01,6.964905261993408203e-01,7.159686684608459473e-01,6.860187649726867676e-01
2.662140612180000088e-01,4.150616824626922607e-01,4.067228734493255615e-01,4.496936798095703125e-01,5.253463387489318848e-01,4.356315732002258301e-01
9.493025128120000655e-01,8.018519878387451172e-01,8.165620565414428711e-01,7.567458152770996094e-01,7.586716413497924805e-01,8.202834725379943848e-01
7.046788152779999148e-01,7.337206602096557617e-01,7.388691306114196777e-01,6.967315673828125000e-01,6.792382001876831055e-01,7.021242380142211914e-01
1.559785722030000155e-01,2.006052434444427490e-01,2.167041301727294922e-01,1.972486078739166260e-01,1.741874217987060547e-01,1.681824326515197754e-01
3.231897072260000447e-01,4.711488187313079834e-01,4.778361022472381592e-01,4.085944890975952148e-01,4.429862499237060547e-01,3.880157768726348877e-01
6.120933905150000021e-01,5.123743414878845215e-01,5.079435706138610840e-01,4.879318177700042725e-01,5.083013176918029785e-01,5.218260288238525391e-01
8.133660530429999147e-01,8.114187717437744141e-01,8.043727278709411621e-01,8.591833114624023438e-01,8.006299734115600586e-01,8.402044773101806641e-01
9.985369025689999622e-01,8.776386976242065430e-01,8.649833798408508301e-01,9.070609807968139648e-01,8.977282047271728516e-01,9.048198461532592773e-01
9.703587298150000429e-01,8.469706773757934570e-01,8.381532430648803711e-01,8.599253892898559570e-01,8.218829631805419922e-01,8.532509803771972656e-01
8.338029695460000834e-01,8.378399610519409180e-01,8.333879709243774414e-01,8.503894805908203125e-01,8.147841095924377441e-01,8.517457246780395508e-01
8.626004428000000335e-01,7.760937809944152832e-01,7.770835161209106445e-01,8.163850307464599609e-01,8.031866550445556641e-01,8.000555038452148438e-01
7.381210422830000173e-01,7.574614286422729492e-01,7.317738533020019531e-01,7.504708766937255859e-01,7.421087622642517090e-01,7.058076858520507812e-01
8.591942900489999424e-01,8.288332819938659668e-01,8.267965316772460938e-01,8.479444980621337891e-01,8.093209862709045410e-01,8.453983664512634277e-01
6.198346467659999748e-01,6.366288065910339355e-01,6.463378667831420898e-01,6.250774264335632324e-01,6.236203312873840332e-01,6.749157905578613281e-01
6.526575732710000466e-01,5.163567066192626953e-01,5.155215859413146973e-01,5.392677187919616699e-01,4.567587673664093018e-01,5.471931695938110352e-01
5.012386010000000613e-01,4.439842402935028076e-01,4.603594243526458740e-01,5.112279057502746582e-01,4.884375035762786865e-01,4.982866644859313965e-01
5.034061527500000022e-01,3.643434643745422363e-01,4.166275858879089355e-01,4.213143289089202881e-01,4.659632444381713867e-01,4.582341313362121582e-01
7.052981157780000565e-01,6.459406018257141113e-01,6.409250497817993164e-01,6.490185856819152832e-01,6.031668782234191895e-01,6.547015309333801270e-01
6.783585440250000653e-01,6.612672805786132812e-01,6.661493182182312012e-01,6.532259583473205566e-01,6.391452550888061523e-01,6.742560863494873047e-01
7.805431265389999318e-01,6.996709108352661133e-01,6.860768198966979980e-01,6.951484084129333496e-01,6.751986145973205566e-01,6.922973394393920898e-01
4.489077087430000113e-01,3.235951662063598633e-01,3.184581995010375977e-01,3.402691483497619629e-01,3.460980057716369629e-01,1.975170075893402100e-01
8.901593150540000332e-01,8.089269995689392090e-01,8.070520162582397461e-01,7.300324440002441406e-01,7.773941755294799805e-01,7.921714782714843750e-01
5.740064097600000581e-01,6.087993979454040527e-01,6.141635775566101074e-01,5.925928354263305664e-01,6.090032458305358887e-01,5.594751834869384766e-01
9.062611280560000093e-01,9.002760648727416992e-01,9.008163809776306152e-01,8.973513841629028320e-01,8.982279300689697266e-01,8.839914202690124512e-01
7.579386582850000664e-01,8.455404043197631836e-01,8.423548340797424316e-01,7.619415521621704102e-01,8.256435394287109375e-01,7.895981073379516602e-01
4.513849107429999674e-01,4.170451760292053223e-01,4.068480730056762695e-01,4.503349661827087402e-01,4.605817198753356934e-01,4.262739419937133789e-01
7.895229837899999659e-01,7.921172380447387695e-01,7.860522270202636719e-01,8.171197175979614258e-01,8.003493547439575195e-01,7.681012153625488281e-01
7.028209137780000448e-01,5.776477456092834473e-01,5.788362026214599609e-01,5.730926990509033203e-01,5.419262051582336426e-01,5.537427067756652832e-01
7.628930622859999566e-01,8.198833465576171875e-01,8.201012611389160156e-01,8.119287490844726562e-01,7.979485392570495605e-01,8.039827346801757812e-01
7.799238260380000343e-01,7.804087996482849121e-01,7.786875963211059570e-01,7.911831140518188477e-01,7.824434041976928711e-01,7.661837935447692871e-01
