# observed_effect,predicted_effect
9.908630691179999284e-01,1.000283479690551758e+00
9.693693324680000556e-01,8.893510103225708008e-01
9.702231801880000228e-01,9.035464525222778320e-01
9.013520295039999519e-01,8.557454347610473633e-01
6.769388802959999119e-01,4.971760213375091553e-01
9.485632166519999409e-01,8.919543027877807617e-01
8.666279698669999698e-01,8.484497070312500000e-01
9.739403289260000207e-01,8.839633464813232422e-01
9.672298514730000019e-01,8.771294355392456055e-01
8.498733637080000403e-01,7.002850770950317383e-01
9.677912517360000022e-01,7.285809516906738281e-01
3.812105844049999970e-01,4.613992273807525635e-01
2.323738540510000006e-01,3.957345187664031982e-01
2.059486011169999742e-01,3.056034743785858154e-01
2.683264234300000162e-01,3.056034743785858154e-01
3.982061776039999557e-01,5.351241827011108398e-01
2.670019109930000245e-01,2.872400283813476562e-01
4.076609326230000163e-01,3.222431540489196777e-01
1.763701633059999996e-01,2.848147153854370117e-01
9.859118327700000517e-01,9.195473194122314453e-01
9.220902395769999815e-01,7.446979880332946777e-01
4.213626785710000155e-01,3.056034743785858154e-01
1.151218020750000015e-01,1.257655024528503418e-02
4.753387383070000194e-01,3.101704120635986328e-01
2.238905420320000117e-01,2.831477522850036621e-01
2.835365144249999969e-01,3.187325000762939453e-01
3.820126829209999908e-01,4.621655941009521484e-01
9.988208446150000919e-01,9.603651165962219238e-01
1.760985025769999934e-01,2.320141196250915527e-01
3.893281014220000280e-01,3.940927386283874512e-01
9.585190438519999301e-01,9.529440999031066895e-01
6.503906600409999905e-01,8.265769481658935547e-01
9.161443110050000449e-01,9.521141052246093750e-01
9.640164467699999795e-01,9.617426395416259766e-01
9.676050179480000235e-01,9.600834846496582031e-01
8.960078758189999881e-01,9.103224277496337891e-01
9.604837861270000277e-01,9.382840394973754883e-01
9.851932924660000701e-01,9.528167247772216797e-01
9.734645777929999966e-01,9.443167448043823242e-01
9.721846548620000084e-01,9.306401014328002930e-01
9.457780982750000343e-01,9.340983033180236816e-01
8.203024983249999069e-01,7.404449582099914551e-01
9.786102822890000441e-01,9.617426395416259766e-01
9.714437100390000968e-01,9.820598959922790527e-01
9.660345941379999690e-01,9.778656959533691406e-01
9.679450898860000319e-01,9.612601995468139648e-01
9.688901645440000099e-01,9.384804964065551758e-01
9.821824703949999513e-01,9.407313466072082520e-01
9.688019651220000084e-01,1.012136936187744141e+00
2.662196224089999896e-01,3.973448872566223145e-01
4.776443857899999590e-01,4.110322296619415283e-01
2.032028342289999845e-01,1.744751036167144775e-01
2.459227086850000188e-01,1.891938745975494385e-01
9.836459911299999526e-01,8.954477310180664062e-01
2.845824485150000305e-01,3.255652189254760742e-01
4.355316523989999911e-01,6.554766893386840820e-01
9.570768390700000738e-01,6.810569763183593750e-01
1.545194795339999982e-01,1.619238555431365967e-01
7.029143556229999756e-01,6.011987924575805664e-01
4.597111773470000107e-01,5.488482117652893066e-01
1.741576555559999906e-01,1.891938745975494385e-01
3.721517519990000245e-01,5.187121033668518066e-02
1.952006340720000011e-01,2.652079463005065918e-01
1.993186706139999931e-01,1.427333652973175049e-01
3.307984786470000160e-01,3.711361289024353027e-01
1.625229563249999953e-01,4.179440438747406006e-01
6.212943088790000568e-01,6.372164487838745117e-01
9.740341122789999417e-01,7.906938195228576660e-01
9.820055436450000341e-01,9.783239960670471191e-01
5.361405604760000054e-01,7.016676664352416992e-01
9.930235546400000279e-01,9.822631478309631348e-01
9.771031771929999943e-01,9.829006195068359375e-01
4.990237949009999618e-01,7.809224724769592285e-01
9.822462559880000832e-01,9.833189845085144043e-01
9.837862437080000522e-01,1.004298925399780273e+00
9.788221285370000135e-01,9.415504932403564453e-01
9.549014302530000053e-01,9.946474432945251465e-01
9.675162099470000499e-01,9.391090273857116699e-01
9.799649090590000222e-01,9.819949865341186523e-01
9.798790796580000295e-01,9.684422016143798828e-01
9.536089166119999794e-01,9.833189845085144043e-01
9.728039440710000152e-01,7.328437566757202148e-01
9.752987709579999942e-01,9.853354096412658691e-01
9.784602314339999607e-01,9.869554042816162109e-01
9.731943736319998983e-01,1.003338813781738281e+00
9.898214893389999380e-01,9.746525287628173828e-01
9.587736391960000049e-01,9.627534151077270508e-01
9.555703247339999429e-01,9.631054401397705078e-01
9.733712687479999515e-01,9.745228886604309082e-01
9.551502458920000382e-01,9.779536128044128418e-01
9.679858590040000266e-01,9.813843965530395508e-01
9.544407589730000696e-01,9.234099388122558594e-01
9.678869447689999461e-01,9.754331111907958984e-01
9.770014972460000502e-01,9.281387329101562500e-01
9.335850597879999935e-01,8.286941647529602051e-01
3.717332794990000355e-01,5.947771072387695312e-01
9.670762454880000858e-01,1.011375188827514648e+00
5.275054317260000625e-01,5.904580354690551758e-01
4.746187344820000376e-01,8.457219600677490234e-01
9.300825335250000325e-01,8.812405467033386230e-01
9.041309349420000308e-01,9.250714778900146484e-01
9.596368255419999160e-01,9.035506248474121094e-01
6.007549630120000428e-01,7.621784210205078125e-01
9.298624333780000084e-01,8.755653500556945801e-01
8.575172926340000057e-01,8.434106707572937012e-01
8.742140782570000379e-01,7.249017357826232910e-01
4.075935269740000311e-01,5.767508149147033691e-01
7.373899561120000890e-01,7.253726720809936523e-01
9.688703666150000338e-01,9.552278518676757812e-01
3.753125522940000125e-01,5.358391404151916504e-01
4.239982925720000018e-01,5.635581612586975098e-01
9.661558195870000310e-01,8.602759838104248047e-01
6.191852721089999845e-01,5.434948801994323730e-01
7.681501790820000064e-01,8.068432211875915527e-01
7.547389297310000966e-01,6.968780755996704102e-01
9.520735897640000278e-01,9.897742271423339844e-01
7.576279355009999383e-01,6.684023141860961914e-01
9.822105499410000995e-01,9.747117161750793457e-01
8.926705099459999460e-01,9.519881010055541992e-01
9.638226721430001032e-01,9.580841064453125000e-01
9.486622921719999324e-01,9.649143218994140625e-01
9.789636646719999113e-01,9.665292501449584961e-01
5.071118712719999699e-01,4.470379352569580078e-01
4.137952783160000481e-01,4.662757813930511475e-01
2.996670204240000079e-01,3.162002861499786377e-01
3.146376656419999640e-01,3.178940713405609131e-01
9.098325091519999797e-01,7.940642237663269043e-01
5.085668028159999743e-01,3.991142213344573975e-01
7.428792058519999575e-01,7.957752943038940430e-01
2.045056981040000166e-01,3.078694641590118408e-01
4.668442268370000536e-01,4.881168007850646973e-01
6.004027012889999737e-01,3.178940713405609131e-01
9.998377798579999309e-01,8.747401237487792969e-01
8.009056149529999447e-01,6.711475849151611328e-01
2.197264236990000008e-01,3.634213507175445557e-01
6.844578128830000607e-02,3.634213507175445557e-01
4.759922115010000176e-01,5.323970317840576172e-01
3.981352871689999851e-01,3.248270153999328613e-01
4.027342759149999951e-01,3.065051436424255371e-01
2.264304015590000163e-01,3.343796432018280029e-01
5.815426017460000041e-02,2.232421934604644775e-01
2.233958245059999848e-01,2.073504924774169922e-01
2.787766565279999748e-02,3.634213507175445557e-01
2.980462255759999679e-01,2.512487173080444336e-01
4.541901491589999673e-01,6.350636482238769531e-01
3.067525515999999786e-01,2.749105095863342285e-01
3.258979307029999939e-01,2.630384564399719238e-01
4.864651287139999947e-01,5.466730594635009766e-01
2.881377444310000424e-01,3.715886771678924561e-01
5.203248321969999868e-01,4.615357518196105957e-01
3.607839131220000328e-01,2.529844939708709717e-01
4.032211110910000063e-01,4.355436265468597412e-01
4.895808986249999828e-01,4.150382876396179199e-01
3.991611154479999812e-01,3.931334018707275391e-01
5.386412752149999372e-01,4.229273498058319092e-01
5.025601218909999668e-01,2.969755828380584717e-01
3.805488240370000219e-01,4.193816184997558594e-01
4.856135496960000131e-01,4.615357518196105957e-01
4.701367876910000354e-01,3.770548999309539795e-01
4.629566583570000060e-01,5.258486270904541016e-01
5.363879097229999893e-01,5.397965908050537109e-01
5.434352484259999949e-01,4.775314629077911377e-01
3.177243571389999910e-01,1.503852605819702148e-01
9.099624552240000996e-01,8.761615753173828125e-01
8.068496479359998919e-01,7.189211845397949219e-01
4.721033959790000289e-01,5.986202359199523926e-01
5.179279523730000445e-01,6.046860218048095703e-01
6.777917358869999243e-01,6.505950689315795898e-01
9.837233470080000153e-01,9.782673120498657227e-01
5.884383412579999861e-01,6.366950273513793945e-01
9.706643846439999557e-01,9.210474491119384766e-01
5.265074474349999978e-01,5.986202359199523926e-01
1.786235024449999986e-01,3.705875873565673828e-01
8.737718589399999791e-01,6.594547033309936523e-01
6.306855260479999892e-01,5.829930305480957031e-01
7.800046963480000706e-01,7.135269641876220703e-01
8.956757635269999573e-01,8.692367076873779297e-01
6.875417693520000650e-01,6.175146102905273438e-01
9.557107175689999456e-01,8.179672956466674805e-01
4.141829568079999913e-01,5.607938170433044434e-01
1.156032448880000008e-01,1.148730516433715820e-01
7.794154293189999860e-01,6.137979030609130859e-01
1.566730763869999821e-01,1.293369829654693604e-01
1.208935021670000109e-01,1.727385520935058594e-01
2.673931532550000156e-02,8.349528908729553223e-02
9.460259023060000327e-01,9.328721761703491211e-01
1.000039443639999970e+00,1.016345977783203125e+00
9.852669325740001094e-01,1.042897224426269531e+00
9.024816881559999393e-01,8.864032030105590820e-01
9.862728984140000099e-01,9.200060367584228516e-01
9.924125879690000041e-01,9.809523820877075195e-01
9.671037474910000320e-01,9.422900080680847168e-01
9.485925323430000056e-01,9.484162330627441406e-01
9.793262156180000400e-01,9.244291186332702637e-01
6.569101075040000293e-01,6.387482881546020508e-01
9.740994950819999998e-01,1.042897224426269531e+00
9.697869500719999980e-01,9.037545919418334961e-01
9.999787611200000592e-01,9.964797496795654297e-01
9.749183999879998952e-01,9.947215914726257324e-01
9.896443689030000046e-01,1.020884513854980469e+00
8.530985973450000426e-01,8.200604915618896484e-01
9.885173635639999956e-01,1.011118650436401367e+00
9.688619889599999757e-01,9.813708066940307617e-01
9.446519942309999918e-01,8.938660621643066406e-01
9.811491771600000522e-01,9.226263761520385742e-01
9.674687540719999479e-01,9.486539959907531738e-01
9.865292493049999667e-01,1.007009267807006836e+00
9.957587374559999649e-01,1.007851958274841309e+00
9.926417309859999483e-01,9.531291723251342773e-01
6.843010187289999546e-01,6.635955572128295898e-01
9.878245114210000288e-01,9.813708066940307617e-01
9.853384127550000038e-01,1.051679849624633789e+00
9.789870327420000518e-01,9.915930032730102539e-01
2.767524044470000000e-01,3.921625018119812012e-01
9.120475769859999193e-01,8.478485345840454102e-01
9.649196033159999075e-01,8.844981193542480469e-01
4.595865414299999951e-01,6.803066730499267578e-01
9.658675362080000326e-01,9.139546155929565430e-01
9.464108171739999964e-01,8.025839924812316895e-01
9.988439168520000244e-01,1.020748853683471680e+00
4.324328824729999909e-01,7.523064613342285156e-01
6.378279933950000702e-01,5.148646235466003418e-01
9.575458086679999870e-01,8.219984769821166992e-01
7.411477852060001092e-01,7.864310145378112793e-01
9.046925030279999724e-01,8.836886882781982422e-01
9.660938491099999581e-01,9.279432892799377441e-01
9.938730514579999786e-01,9.562294483184814453e-01
9.587938109739999604e-01,8.622810244560241699e-01
9.955644464180000153e-01,1.023977279663085938e+00
9.141365921190000021e-01,9.655596017837524414e-01
9.918606215409999649e-01,1.033763766288757324e+00
1.004230567739999858e+00,1.007961511611938477e+00
9.870222066940000927e-01,1.001217722892761230e+00
1.001902928870000098e+00,8.993546962738037109e-01
9.869441514179999597e-01,9.290943741798400879e-01
9.856477799380000127e-01,9.777644872665405273e-01
9.983272939030000126e-01,1.058670520782470703e+00
9.773008257759999706e-01,8.417900800704956055e-01
9.890823071690000301e-01,1.036925077438354492e+00
9.887371745849999893e-01,9.839493036270141602e-01
9.832576713660000634e-01,9.321362972259521484e-01
9.628466597349999434e-01,9.769143462181091309e-01
8.898022935739999806e-01,9.017279744148254395e-01
9.813653183959999415e-01,1.007478475570678711e+00
9.121561572679999230e-01,8.952284455299377441e-01
9.644268167270000358e-01,9.884681701660156250e-01
9.724530667460000721e-01,9.971636533737182617e-01
9.520076986399998997e-01,9.127402901649475098e-01
9.700328282610000130e-01,9.928451180458068848e-01
9.254755559230000150e-01,8.845012784004211426e-01
9.468731448480000035e-01,9.327996969223022461e-01
9.669802947030000650e-01,9.768313169479370117e-01
7.586893872210001000e-01,6.967407464981079102e-01
9.794755540279999062e-01,9.869939088821411133e-01
9.571712034360000398e-01,9.702976942062377930e-01
9.759215089450000713e-01,1.022003889083862305e+00
9.900762299279999290e-01,9.963970184326171875e-01
9.566304251930000113e-01,9.243258237838745117e-01
8.846594517489999587e-01,8.998739719390869141e-01
9.514751279420000651e-01,9.363816976547241211e-01
4.403426876340000296e-01,5.341039896011352539e-01
4.633383565959999784e-01,4.173627197742462158e-01
3.726502888539999780e-01,3.783295452594757080e-01
3.853908411339999618e-01,3.809762597084045410e-01
3.278801979220000162e-01,4.105702638626098633e-01
2.130302955579999880e-01,3.045028746128082275e-01
4.617822663350000245e-01,5.090324282646179199e-01
2.224323877820000017e-01,4.691980779170989990e-01
3.755871129139999876e-01,3.478376865386962891e-01
4.734369971949999867e-01,3.421570062637329102e-01
2.782014438400000067e-01,3.831500411033630371e-01
2.392673060249999872e-01,2.043512463569641113e-01
1.396356797609999978e-01,2.300693690776824951e-01
2.980709049690000167e-01,4.854654371738433838e-01
2.833428259949999709e-02,1.396065056324005127e-01
1.559550022560000082e-01,2.192482650279998779e-01
7.731030741269999673e-01,6.713158488273620605e-01
3.869521022599999860e-01,3.005005419254302979e-01
9.485486818960000566e-01,8.220301866531372070e-01
2.754033675779999912e-01,2.300693690776824951e-01
1.158854272509999978e-01,1.003671884536743164e-01
6.585854021489999655e-01,4.384363293647766113e-01
3.792230195400000392e-01,2.851074934005737305e-01
3.333220128609999944e-01,3.091072440147399902e-01
3.734121458199999299e-01,3.291129767894744873e-01
4.667309426449999799e-01,6.615138053894042969e-01
9.076306271900000389e-02,1.922852694988250732e-01
2.088519846400000157e-01,2.023474574089050293e-01
5.598385710399998993e-01,6.153876781463623047e-01
5.012735305450000123e-01,5.827702879905700684e-01
7.475930618320000276e-01,6.329170465469360352e-01
3.908197037449999689e-01,4.441220462322235107e-01
5.079610309839999172e-01,5.446078777313232422e-01
4.961643727949999749e-01,6.189042329788208008e-01
7.279941206180000624e-01,5.614261627197265625e-01
8.072119173689999982e-01,6.403996944427490234e-01
4.685667353369999399e-01,4.885415136814117432e-01
8.294204502040000149e-01,6.329170465469360352e-01
3.400589535880000347e-01,6.132514476776123047e-01
9.605539981620000445e-01,8.827521800994873047e-01
5.104285961689999374e-01,5.657746791839599609e-01
2.183774886239999991e-01,3.697155714035034180e-01
3.192643799759999901e-01,3.073063790798187256e-01
3.853063822710000030e-01,5.390448570251464844e-01
2.820797622710000119e-01,3.906272947788238525e-01
9.855862373060000903e-02,1.707845926284790039e-01
1.955981104720000141e-01,2.574979364871978760e-01
4.122872835589999618e-01,3.720997571945190430e-01
1.756546127760000020e-01,2.799188494682312012e-01
3.167320232240000144e-01,2.797997593879699707e-01
9.901410231539999884e-01,9.597650766372680664e-01
1.409098371080000078e-01,2.131563127040863037e-01
9.652885852920000120e-01,8.582466840744018555e-01
3.122398752819999790e-01,2.058196961879730225e-01
3.728126336959999843e-01,1.431387066841125488e-01
2.774380052129999941e-01,2.948459982872009277e-01
1.079104434259999939e-01,9.820750355720520020e-02
1.770673188630000061e-01,3.288946747779846191e-01
5.623722280949999819e-01,5.650272965431213379e-01
7.371398045450000547e-02,2.815037965774536133e-01
2.757903363579999878e-01,3.198885321617126465e-01
1.000860636629999911e+00,1.028463721275329590e+00
9.900089255959999557e-01,9.864522218704223633e-01
9.810198076949999679e-01,9.365900754928588867e-01
9.877392905370000475e-01,1.013024449348449707e+00
8.382303820309999765e-01,1.012106895446777344e+00
9.759368588279999646e-01,1.044796228408813477e+00
9.955942780580000484e-01,8.933500051498413086e-01
1.017080687159999997e+00,1.058312177658081055e+00
1.010981819870000020e+00,1.035629987716674805e+00
9.880060100340000151e-01,9.666999578475952148e-01
9.293564766940000110e-01,9.409291744232177734e-01
8.952869011370000463e-01,6.362577676773071289e-01
9.986817111319999940e-01,8.934714794158935547e-01
9.182719260280000073e-01,4.199193418025970459e-01
2.669711184279999761e-01,3.516150414943695068e-01
5.490191204070000719e-01,6.665609478950500488e-01
1.393630064880000130e-01,3.525520563125610352e-01
9.660994994249999523e-01,8.934714794158935547e-01
4.505306148390000320e-01,5.699716806411743164e-01
2.965890653129999999e-01,4.657784700393676758e-01
1.555587365220000018e-01,2.541679143905639648e-01
3.308031684820000318e-01,3.202362656593322754e-01
1.576381233970000073e-01,1.269086003303527832e-01
4.043519856430000114e-01,3.112608790397644043e-01
4.939018156409999971e-01,6.603092551231384277e-01
8.863222647519999331e-01,6.628876924514770508e-01
2.191769757140000219e-01,2.151574492454528809e-01
4.356713769639999900e-01,5.473824143409729004e-01
5.634569753620000121e-01,6.456537246704101562e-01
-2.988944513139999912e-02,2.295464277267456055e-02
6.910242147310001470e-02,1.396089494228363037e-01
4.322426916159999855e-01,2.863252758979797363e-01
1.697578412889999902e-02,5.640476942062377930e-03
4.852648782670000438e-01,3.466081619262695312e-01
5.819313696040000483e-01,4.647389054298400879e-01
-3.552261853890000681e-02,-1.033926010131835938e-02
6.706508553880000112e-02,3.164738416671752930e-03
3.259699703169999796e-01,3.568876385688781738e-01
1.814642894449999821e-01,2.891854643821716309e-01
1.805407181029999863e-01,3.631924986839294434e-01
1.397785054390000004e-01,5.066958069801330566e-02
8.029989856530000969e-02,4.704031348228454590e-02
9.766883326829999268e-01,1.007923603057861328e+00
7.866482386690000217e-01,8.988858461380004883e-01
9.985267325059999921e-01,9.958462715148925781e-01
9.944791335029999901e-01,1.023740768432617188e+00
9.343012708230000740e-01,8.816480636596679688e-01
9.910032204399999989e-01,9.487078189849853516e-01
9.357967095730000961e-01,9.108489751815795898e-01
9.918275954979999254e-01,9.865220785140991211e-01
6.339207982469999836e-01,4.478096067905426025e-01
9.928562984810000991e-01,9.958462715148925781e-01
9.846410089170000157e-01,9.678274989128112793e-01
9.682820655609999383e-01,9.778250455856323242e-01
9.800241724420000189e-01,9.495982527732849121e-01
9.629828237059999685e-01,9.535363912582397461e-01
9.776565795909999412e-01,9.380629062652587891e-01
5.888801981900000371e-01,5.757910013198852539e-01
2.840130590439999825e-01,2.441967427730560303e-01
2.217883372030000078e-01,2.659201622009277344e-01
1.716496903760000026e-01,1.947578191757202148e-01
5.048723440079999625e-01,5.626800656318664551e-01
4.674948718959999749e-01,3.703731894493103027e-01
2.839383216670000043e-01,2.137742340564727783e-01
2.052532300550000133e-01,2.584274411201477051e-01
7.447914621800000301e-02,2.151607275009155273e-01
8.984969804809999072e-01,7.168225049972534180e-01
4.986700141089999705e-01,5.677369236946105957e-01
5.327923785350000552e-01,5.088425874710083008e-01
2.938808957490000040e-01,1.681109070777893066e-01
7.009601325100000002e-01,6.760469079017639160e-01
2.253266414990000022e-01,1.814920306205749512e-01
1.476051357239999973e-01,1.759779453277587891e-01
8.478805754370000169e-02,2.415958940982818604e-01
5.836530755780000579e-01,6.479394435882568359e-01
4.382927012830000191e-01,4.955823719501495361e-01
2.181605075800000237e-01,3.672041296958923340e-01
1.104649562159999987e-01,1.444581449031829834e-01
1.154549396500000047e-01,1.406592130661010742e-01
9.319230935619999823e-01,8.740909695625305176e-01
9.628926700309998754e-01,7.012974023818969727e-01
6.431568881689999628e-01,6.308157444000244141e-01
3.070875411279999634e-01,4.259465932846069336e-01
6.858380295689999739e-01,4.421285986900329590e-01
1.174626240779999969e-01,7.551878690719604492e-02
1.167363105849999888e-01,5.485230684280395508e-02
1.360023299199999980e-01,4.392635226249694824e-01
1.107465785329999897e-01,2.836937308311462402e-01
1.376737155380000077e-01,7.699665427207946777e-02
-1.955515788530000007e-02,2.030825614929199219e-02
9.405639062100000780e-01,7.477015256881713867e-01
9.351015623270000354e-01,8.055278062820434570e-01
6.002619199440000636e-02,5.485230684280395508e-02
6.037502297390000272e-02,3.551012277603149414e-02
-4.503045967090000407e-02,9.948274493217468262e-02
-1.365675408839999924e-02,-1.496356725692749023e-02
2.040870395149999850e-01,3.094873428344726562e-01
5.123715546139999688e-01,3.826288878917694092e-01
9.579430065489999979e-01,8.122766613960266113e-01
-5.845086536709999392e-02,3.573638200759887695e-02
2.640689245099999902e-02,1.145097613334655762e-01
9.462529213439999642e-01,9.846044182777404785e-01
9.277162566469999705e-01,8.036983609199523926e-01
5.754697946019999844e-01,4.800244569778442383e-01
9.766314393510000524e-01,5.839289426803588867e-01
1.365556652129999993e-01,4.313527345657348633e-01
9.553624345100000248e-01,6.760377883911132812e-01
4.949989885270000278e-01,4.489116370677947998e-01
7.902024944909999959e-01,7.392677068710327148e-01
5.661345891150000309e-01,5.682315826416015625e-01
7.186156998480000002e-01,5.702470541000366211e-01
9.082243427720000373e-01,7.925670146942138672e-01
5.861875500779999415e-01,5.977484583854675293e-01
1.387359681870000139e-01,1.862139403820037842e-01
8.947202977609999275e-01,6.582450866699218750e-01
5.473993733890000213e-01,6.243892312049865723e-01
9.744123803430000397e-01,9.939488172531127930e-01
8.657437020499999525e-01,8.520214557647705078e-01
3.803673925430000047e-01,4.597001373767852783e-01
1.538885217700000085e-01,3.976052999496459961e-01
7.704844063600000403e-01,8.420190811157226562e-01
8.336428188840000475e-01,8.624299764633178711e-01
9.328091244930000192e-01,8.082134723663330078e-01
8.881383616609999088e-01,8.742476701736450195e-01
5.235409438720000086e-01,6.545196771621704102e-01
7.641724776639999828e-01,7.897164225578308105e-01
9.443452180600000467e-01,9.664647579193115234e-01
8.054601334690000281e-01,8.580314517021179199e-01
9.847548498540000805e-01,9.820227622985839844e-01
7.475058829960000706e-01,8.082134723663330078e-01
9.538278141799999554e-02,2.435514330863952637e-01
9.497178001700000705e-01,9.385746121406555176e-01
9.156183270959999954e-01,8.571700453758239746e-01
8.121846395209999514e-01,9.269358515739440918e-01
9.571746420850000270e-01,9.166362881660461426e-01
9.750189549619999729e-01,9.700748920440673828e-01
9.644399807150000337e-01,8.941363692283630371e-01
9.215967087260000801e-01,8.423529267311096191e-01
1.658214834029999862e-01,1.350328028202056885e-01
2.154007055240000079e-01,1.819150447845458984e-01
5.762706807159999334e-02,7.735118269920349121e-02
1.057169509700000148e-01,1.453746259212493896e-01
1.345006274539999915e-02,4.599267244338989258e-02
2.450198749089999850e-01,2.888706326484680176e-01
1.504283978719999915e-01,1.600468456745147705e-01
2.260956266989999908e-01,1.592390835285186768e-01
2.141857641480000018e-01,2.381368577480316162e-01
1.152707955680000035e-01,7.009512186050415039e-02
1.604349831889999994e-02,1.247862577438354492e-01
8.837678814879999789e-02,5.244794487953186035e-02
1.485047288509999952e-01,1.407273411750793457e-01
1.244797448119999983e-01,3.868660330772399902e-02
1.613472622189999952e-03,2.988544106483459473e-02
2.110281475890000147e-01,1.340216994285583496e-01
1.326585949029999989e-01,1.461441218852996826e-01
5.643556071930000417e-02,4.579487442970275879e-02
8.661855512140000102e-02,8.675262331962585449e-02
1.630338482870000161e-01,3.301879763603210449e-02
2.244538582049999953e-02,1.409637033939361572e-01
1.100000411209999945e-01,1.057217419147491455e-01
1.257057810370000028e-01,1.421844959259033203e-01
7.534834850299999831e-02,7.869127392768859863e-02
1.180247039849999929e-01,1.108940541744232178e-01
1.674982852219999985e-01,1.903907358646392822e-01
4.471080480979999772e-01,1.172507107257843018e-01
3.830592999849999902e-01,2.022869586944580078e-01
7.184133774079999590e-02,4.574322700500488281e-02
2.422365068450000047e-01,2.582184076309204102e-01
1.345615765170000153e-03,1.585062444210052490e-01
5.218476151160000159e-02,1.111971437931060791e-01
2.537372441790000099e-01,1.113128960132598877e-01
5.412334817949999988e-02,7.533502578735351562e-02
-6.857743991499999636e-03,-5.329370498657226562e-03
1.111380543280000022e-01,1.065977513790130615e-01
3.387214791979999747e-03,9.150874614715576172e-02
4.864633640190000330e-01,3.445597290992736816e-01
1.773367021240000035e-02,2.581557035446166992e-01
1.692790613069999894e-01,1.266755461692810059e-01
9.890573225490000009e-02,9.338340163230895996e-02
9.654127674989999575e-01,9.439908266067504883e-01
2.576099142440000378e-01,2.730784416198730469e-01
9.673125463009999425e-01,6.900771856307983398e-01
4.054238346560000150e-01,3.233376741409301758e-01
5.360313133049999790e-01,4.600714147090911865e-01
3.398814406840000024e-01,4.858530759811401367e-01
2.826169079190000155e-01,2.411029934883117676e-01
5.362733695090000224e-02,2.730784416198730469e-01
3.210518970910000158e-01,2.272585928440093994e-01
9.826091100110000420e-01,1.027603268623352051e+00
1.327394881679999916e-01,1.929945349693298340e-01
3.500812054500000436e-01,2.224368751049041748e-01
4.229629824469999799e-01,4.156089127063751221e-01
1.216034914980000103e-01,1.381077170372009277e-01
1.167079022679999994e-01,1.971520781517028809e-01
-3.507463233310000039e-02,6.581568717956542969e-02
2.719225992670000203e-01,1.891276240348815918e-01
2.723986847120000165e-01,2.224368751049041748e-01
2.395156116380000103e-02,1.607260704040527344e-01
6.290109050759999931e-01,5.783803462982177734e-01
3.156142872120000220e-01,3.513315618038177490e-01
3.820169028220000151e-01,3.156266808509826660e-01
1.055362067950000038e-01,1.496840715408325195e-01
4.152551915670000260e-01,6.369351148605346680e-01
5.044853621970000201e-01,2.666838765144348145e-01
3.312694904769999948e-01,2.475662231445312500e-01
1.312902056349999902e-01,2.068919837474822998e-01
9.666230885089999170e-01,7.649250030517578125e-01
1.752759248459999919e-01,2.180756032466888428e-01
1.203701456780000012e-01,2.868610024452209473e-01
2.889720792639999813e-01,1.925069391727447510e-01
-4.735326665889999509e-02,1.941712200641632080e-01
1.941748724829999995e-01,3.836963176727294922e-01
2.060262440779999926e-01,2.666838765144348145e-01
2.305478926669999873e-01,2.122364342212677002e-01
7.786926344710000392e-02,2.475662231445312500e-01
1.528897042529999903e-02,1.345810592174530029e-01
9.346961084450000623e-01,8.910404443740844727e-01
9.447634497380000829e-01,8.102419972419738770e-01
3.447107640959999886e-01,5.644815564155578613e-01
1.186983222509999936e-01,1.649050414562225342e-01
6.183416109569999514e-02,2.227817475795745850e-01
1.448019617040000040e-01,8.317941427230834961e-02
-6.716121582469999907e-02,6.569540500640869141e-02
3.386930675829999959e-01,2.512969076633453369e-01
7.849439862200000007e-02,1.434431672096252441e-01
4.722905836000000461e-03,-1.798772811889648438e-02
7.984395418680000078e-02,1.341862976551055908e-01
2.050570322689999891e-01,2.414315938949584961e-01
1.143214413479999997e-01,9.104114770889282227e-02
2.342444110790000214e-02,3.488025069236755371e-02
9.949436389070000220e-02,2.001658082008361816e-02
6.982217463719998796e-02,5.996441841125488281e-02
-8.735410793120000628e-02,-5.448138713836669922e-02
4.504589581759999711e-02,1.069306731224060059e-01
3.942803141969999925e-02,7.459044456481933594e-02
8.858430763810001829e-02,2.005198001861572266e-01
1.856915253920000120e-01,1.215515732765197754e-01
1.419634627920000058e-01,1.037546694278717041e-01
-1.713070606849999983e-02,-4.020565748214721680e-02
6.265416654000000030e-02,7.059836387634277344e-02
4.516854651799999676e-01,5.161662697792053223e-01
3.872304808889999728e-01,4.638586640357971191e-01
8.775387584539999508e-02,2.774906456470489502e-01
4.670129264260000079e-01,3.967881500720977783e-01
6.162130456309999893e-01,6.421560049057006836e-01
2.542213941170000102e-01,2.566293179988861084e-01
4.299075089239999814e-01,3.938053846359252930e-01
9.877537436529999493e-01,9.649622440338134766e-01
5.099267281689999765e-01,4.538982510566711426e-01
9.329908795229999718e-01,9.445099830627441406e-01
2.460893361279999914e-01,2.895935773849487305e-01
1.073052840410000097e-01,1.189769208431243896e-01
6.167258047249999375e-01,4.526492953300476074e-01
4.023716216260000422e-01,3.749751746654510498e-01
4.060486133250000296e-01,4.275124371051788330e-01
4.388692691170000271e-01,4.869118332862854004e-01
9.719035094169999889e-01,9.029115438461303711e-01
1.657340991250000062e-01,2.909882664680480957e-01
2.368292752210000296e-01,3.342635035514831543e-01
4.559700106570000466e-01,2.814425230026245117e-01
1.378103542609999954e-01,2.785118818283081055e-01
